,,,,nation,pos,age,born,90s,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Ast,xAG,Expected,Expected,KP,1/3,PPA,CrsPA,PrgP
ESP-La Liga,2223,Betis,Nabil Fekir,FRA,MF,29,1993,10.7,378,484,78.1,4746,1367,226,258,87.6,90,107,84.1,18,55,32.7,2,2.7,2.4,-0.7,23,34,14,1,41
ESP-La Liga,2223,Betis,Paul Akouokou,CIV,"MF,DF",24,1997,5.0,160,174,92.0,2670,645,71,73,97.3,66,69,95.7,14,18,77.8,0,0.0,0.1,0.0,0,13,1,0,10
ESP-La Liga,2223,Betis,Roberto González,ESP,"FW,MF",21,2001,0.6,25,29,86.2,374,121,12,14,85.7,8,8,100.0,3,5,60.0,0,0.3,0.2,-0.3,3,2,0,0,2
ESP-La Liga,2223,Betis,Rodri,ESP,"FW,MF",22,2000,17.8,732,858,85.3,10858,2751,396,428,92.5,233,274,85.0,52,75,69.3,3,2.2,2.1,0.8,22,52,34,5,102
ESP-La Liga,2223,Betis,Rui Silva,POR,GK,28,1994,26.0,593,886,66.9,18170,13730,98,99,99.0,248,256,96.9,245,525,46.7,0,0.0,0.2,0.0,0,14,1,0,0
ESP-La Liga,2223,Betis,Sergio Canales,ESP,"FW,MF",31,1991,26.7,1116,1474,75.7,16689,4491,623,697,89.4,319,407,78.4,99,211,46.9,3,5.6,5.1,-2.6,56,94,51,14,143
ESP-La Liga,2223,Betis,Víctor Ruiz,ESP,DF,33,1989,6.2,213,251,84.9,3911,1737,88,98,89.8,104,111,93.7,18,37,48.6,0,0.2,0.2,-0.2,2,11,0,0,10
ESP-La Liga,2223,Betis,William Carvalho,POR,MF,30,1992,27.1,1510,1745,86.5,24743,7482,786,859,91.5,525,599,87.6,148,194,76.3,1,1.6,2.1,-0.6,22,170,23,1,203
ESP-La Liga,2223,Betis,Willian José,BRA,FW,30,1991,8.1,206,266,77.4,2771,446,118,137,86.1,67,84,79.8,8,15,53.3,1,1.3,0.5,-0.3,8,4,3,0,14
ESP-La Liga,2223,Betis,Youssouf Sabaly,SEN,DF,29,1993,18.7,780,949,82.2,10707,4336,468,514,91.1,249,313,79.6,25,55,45.5,1,0.7,0.5,0.3,12,51,9,1,72
ESP-La Liga,2223,Betis,Álex Moreno,ESP,DF,29,1993,15.0,525,695,75.5,7787,3493,298,332,89.8,180,247,72.9,31,69,44.9,3,1.5,1.4,1.5,9,38,13,4,44
ESP-La Liga,2223,Betis,Édgar González,ESP,DF,25,1997,19.7,792,892,88.8,14260,4998,333,362,92.0,384,415,92.5,68,97,70.1,0,0.8,0.7,-0.8,2,14,0,0,30
ESP-La Liga,2223,Celta Vigo,Agustín Marchesín,ARG,GK,34,1988,19.0,449,635,70.7,12898,9202,81,81,100.0,206,212,97.2,161,337,47.8,0,0.0,0.0,0.0,0,6,0,0,1
ESP-La Liga,2223,Celta Vigo,Augusto Solari,ARG,MF,30,1992,2.9,94,125,75.2,1364,362,53,60,88.3,33,40,82.5,5,13,38.5,1,0.2,0.3,0.8,4,9,2,0,12
ESP-La Liga,2223,Celta Vigo,Carles Pérez,ESP,"MF,FW",24,1998,23.8,564,689,81.9,8850,1735,291,330,88.2,218,259,84.2,36,61,59.0,5,2.0,1.7,3.0,23,33,19,3,66
ESP-La Liga,2223,Celta Vigo,Carlos Dominguez,ESP,DF,21,2001,1.2,28,34,82.4,465,222,14,16,87.5,12,12,100.0,2,5,40.0,0,0.0,0.0,0.0,0,1,0,0,2
ESP-La Liga,2223,Celta Vigo,Fernando Medrano,ESP,DF,22,2000,0.1,3,3,100.0,53,39,1,1,100.0,2,2,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Celta Vigo,Fran Beltrán,ESP,MF,23,1999,31.7,1604,1816,88.3,28935,6589,658,716,91.9,743,808,92.0,164,221,74.2,2,1.7,2.5,0.3,24,136,12,4,138
ESP-La Liga,2223,Celta Vigo,Franco Cervi,ARG,"MF,DF",28,1994,21.0,620,874,70.9,9395,3007,348,410,84.9,207,272,76.1,44,109,40.4,4,2.7,2.9,1.3,27,49,26,9,69
ESP-La Liga,2223,Celta Vigo,Gabriel Veiga,ESP,MF,20,2002,25.5,552,742,74.4,8847,2937,285,354,80.5,200,261,76.6,47,73,64.4,4,2.6,2.9,1.4,28,79,22,2,109
ESP-La Liga,2223,Celta Vigo,Gonçalo Paciência,POR,"FW,MF",27,1994,7.4,98,168,58.3,1609,391,55,85,64.7,31,48,64.6,10,20,50.0,0,0.6,0.5,-0.6,6,10,5,2,11
ESP-La Liga,2223,Celta Vigo,Haris Seferović,SUI,FW,30,1992,9.9,134,218,61.5,1847,367,74,107,69.2,40,66,60.6,7,19,36.8,1,0.5,0.6,0.5,6,11,4,0,17
ESP-La Liga,2223,Celta Vigo,Hugo Mallo,ESP,DF,31,1991,24.0,1094,1427,76.7,18160,7399,521,578,90.1,467,588,79.4,78,173,45.1,1,2.6,2.6,-1.6,20,89,23,11,93
ESP-La Liga,2223,Celta Vigo,Hugo Sotelo,ESP,MF,18,2003,0.2,20,23,87.0,265,86,11,12,91.7,9,9,100.0,0,1,0.0,0,0.0,0.0,0.0,0,2,0,0,2
ESP-La Liga,2223,Celta Vigo,Iago Aspas,ESP,FW,34,1987,31.9,936,1227,76.3,14650,3382,517,625,82.7,275,353,77.9,91,131,69.5,3,5.6,5.4,-2.6,83,90,47,2,162
ESP-La Liga,2223,Celta Vigo,Iván Villar,ESP,GK,25,1997,19.0,414,599,69.1,11814,8420,65,67,97.0,227,233,97.4,122,292,41.8,0,0.0,0.0,0.0,1,6,0,0,1
ESP-La Liga,2223,Celta Vigo,Javi Galán,ESP,DF,27,1994,35.1,1577,2039,77.3,26915,8515,750,845,88.8,655,791,82.8,143,293,48.8,3,4.1,4.2,-1.1,52,76,56,28,125
ESP-La Liga,2223,Celta Vigo,Joseph Aidoo,GHA,DF,26,1995,34.7,1525,1766,86.4,31337,9650,383,439,87.2,974,1050,92.8,163,244,66.8,0,0.1,0.3,-0.1,2,83,4,0,95
ESP-La Liga,2223,Celta Vigo,Jørgen Strand Larsen,NOR,FW,22,2000,18.9,232,339,68.4,3020,423,139,192,72.4,53,80,66.3,12,19,63.2,4,2.0,1.1,2.0,12,14,3,1,14
ESP-La Liga,2223,Celta Vigo,Kevin Vázquez,ESP,"DF,MF",29,1993,4.9,173,234,73.9,2631,1149,101,115,87.8,57,80,71.3,10,23,43.5,0,0.1,0.2,-0.1,2,16,4,2,13
ESP-La Liga,2223,Celta Vigo,Luca de la Torre,USA,MF,24,1998,16.5,510,613,83.2,7305,1296,304,327,93.0,167,191,87.4,21,39,53.8,2,1.3,1.3,0.7,13,51,7,2,62
ESP-La Liga,2223,Celta Vigo,Miguel Rodríguez,ESP,"MF,FW",19,2003,2.8,60,91,65.9,966,245,32,43,74.4,21,28,75.0,6,14,42.9,1,0.1,0.5,0.9,1,4,5,3,6
ESP-La Liga,2223,Celta Vigo,Pablo Durán,ESP,"MF,DF",21,2001,0.4,14,21,66.7,201,13,10,14,71.4,3,4,75.0,1,3,33.3,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Celta Vigo,Renato Tapia,PER,"MF,DF",27,1995,16.1,687,811,84.7,13506,3634,256,283,90.5,321,352,91.2,99,153,64.7,0,1.1,0.8,-1.1,9,63,7,1,68
ESP-La Liga,2223,Celta Vigo,Unai Núñez,ESP,DF,25,1997,35.0,1744,2023,86.2,35775,12950,501,553,90.6,1032,1124,91.8,203,316,64.2,0,0.1,0.4,-0.1,5,131,2,1,146
ESP-La Liga,2223,Celta Vigo,Williot Swedberg,SWE,MF,18,2004,0.6,14,17,82.4,176,50,8,10,80.0,4,5,80.0,0,0,,0,0.0,0.1,0.0,0,1,2,0,4
ESP-La Liga,2223,Celta Vigo,Óscar Mingueza,ESP,DF,23,1999,14.3,721,908,79.4,12216,4925,370,408,90.7,285,338,84.3,58,126,46.0,0,1.4,1.3,-1.4,11,70,13,4,69
ESP-La Liga,2223,Celta Vigo,Óscar Rodríguez Arnaiz,ESP,MF,24,1998,19.7,833,1057,78.8,13804,4087,431,477,90.4,294,363,81.0,82,159,51.6,0,2.2,2.1,-2.2,24,113,11,2,118
ESP-La Liga,2223,Cádiz,Alberto Perea,ESP,MF,31,1990,0.5,10,12,83.3,114,30,6,7,85.7,3,3,100.0,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,2
ESP-La Liga,2223,Cádiz,Alfonso Espino,URU,DF,30,1992,34.7,989,1542,64.1,17362,8062,467,571,81.8,395,582,67.9,107,294,36.4,4,4.2,3.7,-0.2,35,84,37,21,107
ESP-La Liga,2223,Cádiz,Anthony Lozano,HON,FW,29,1993,16.0,198,293,67.6,2420,589,123,159,77.4,54,80,67.5,4,12,33.3,1,0.8,1.0,0.2,11,19,6,1,28
ESP-La Liga,2223,Cádiz,Antonio Blanco,ESP,MF,22,2000,1.8,57,61,93.4,818,137,31,33,93.9,22,24,91.7,1,1,100.0,0,0.0,0.1,0.0,1,3,1,0,2
ESP-La Liga,2223,Cádiz,Awer Mabil,AUS,"MF,FW",26,1995,1.8,34,54,63.0,422,149,22,28,78.6,6,10,60.0,2,9,22.2,0,0.0,0.0,0.0,1,4,0,0,4
ESP-La Liga,2223,Cádiz,Brian Ocampo,URU,"MF,FW",23,1999,12.4,274,369,74.3,3846,1051,177,207,85.5,61,86,70.9,22,41,53.7,1,1.7,1.7,-0.7,16,13,15,6,22
ESP-La Liga,2223,Cádiz,Cala,ESP,DF,32,1989,1.5,30,38,78.9,792,274,4,5,80.0,14,17,82.4,12,16,75.0,0,0.0,0.0,0.0,0,0,0,0,2
ESP-La Liga,2223,Cádiz,Carlos García,ESP,DF,22,2000,0.3,20,24,83.3,497,122,2,5,40.0,14,15,93.3,4,4,100.0,1,0.1,0.0,0.9,1,0,0,0,2
ESP-La Liga,2223,Cádiz,Chris Ramos,ESP,FW,25,1997,7.9,79,149,53.0,854,206,57,92,62.0,12,28,42.9,2,4,50.0,0,0.2,0.7,-0.2,4,7,1,1,6
ESP-La Liga,2223,Cádiz,David Gil,ESP,GK,28,1994,4.0,66,129,51.2,2769,2382,9,9,100.0,14,15,93.3,43,105,41.0,0,0.0,0.0,0.0,0,9,0,0,0
ESP-La Liga,2223,Cádiz,Fali,ESP,"DF,MF",28,1993,19.0,455,593,76.7,10475,4321,117,133,88.0,239,281,85.1,97,165,58.8,0,0.2,0.2,-0.2,4,49,4,0,56
ESP-La Liga,2223,Cádiz,Fede San Emeterio,ESP,MF,25,1997,20.5,518,657,78.8,8578,2348,274,318,86.2,188,231,81.4,43,72,59.7,1,0.8,0.4,0.2,6,45,5,1,45
ESP-La Liga,2223,Cádiz,Francisco Mwepu,ZAM,FW,22,2000,0.2,4,4,100.0,60,6,3,3,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
ESP-La Liga,2223,Cádiz,Gonzalo Escalante,ARG,MF,29,1993,12.5,325,433,75.1,5212,1513,178,208,85.6,120,152,78.9,23,52,44.2,1,1.5,1.0,-0.5,10,41,5,2,50
ESP-La Liga,2223,Cádiz,Isaac Carcelen,ESP,DF,29,1993,24.4,747,961,77.7,12672,4769,358,396,90.4,308,394,78.2,64,124,51.6,1,1.3,1.8,-0.3,16,65,17,12,85
ESP-La Liga,2223,Cádiz,Iván Alejo,ESP,"MF,FW",27,1995,14.6,219,392,55.9,3409,1108,128,173,74.0,55,111,49.5,24,61,39.3,1,2.4,1.6,-1.4,21,10,24,20,16
ESP-La Liga,2223,Cádiz,Jeremías Ledesma,ARG,GK,29,1993,34.0,585,1114,52.5,22172,18695,58,60,96.7,223,230,97.0,303,818,37.0,0,0.0,0.1,0.0,1,42,1,0,0
ESP-La Liga,2223,Cádiz,Jorge Meré,ESP,DF,25,1997,6.7,179,215,83.3,3641,1350,55,64,85.9,100,112,89.3,23,36,63.9,0,0.0,0.0,0.0,0,8,0,0,14
ESP-La Liga,2223,Cádiz,Joseba Zaldúa,ESP,DF,30,1992,7.1,190,277,68.6,3001,1133,104,119,87.4,68,100,68.0,15,42,35.7,1,0.0,0.2,1.0,2,11,2,2,13
ESP-La Liga,2223,Cádiz,José Antonio,ESP,"MF,DF",18,2004,0.5,8,10,80.0,98,50,6,6,100.0,2,2,100.0,0,1,0.0,1,0.0,0.0,1.0,1,2,1,0,3
ESP-La Liga,2223,Cádiz,José Mari,ESP,MF,34,1987,4.4,168,203,82.8,3584,1144,55,68,80.9,71,76,93.4,37,49,75.5,0,0.3,0.1,-0.3,5,32,1,0,21
ESP-La Liga,2223,Cádiz,Lucas Pérez,ESP,FW,33,1988,7.0,169,236,71.6,2634,646,96,106,90.6,48,63,76.2,17,48,35.4,0,0.6,1.0,-0.6,4,13,7,3,14
ESP-La Liga,2223,Cádiz,Luis Hernández,ESP,DF,33,1989,35.0,1078,1488,72.4,23046,9678,323,361,89.5,558,670,83.3,186,415,44.8,0,0.9,1.0,-0.9,12,81,7,4,95
ESP-La Liga,2223,Cádiz,Mamadou Mbaye,SEN,DF,24,1998,8.4,219,294,74.5,4345,1613,79,96,82.3,113,136,83.1,24,47,51.1,0,0.2,0.1,-0.2,2,12,2,0,13
ESP-La Liga,2223,Cádiz,Mamady Diarra,MLI,"MF,DF",22,2000,0.7,8,9,88.9,103,26,4,5,80.0,3,3,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Cádiz,Raúl Parra,ESP,DF,22,1999,3.4,74,114,64.9,1530,614,24,28,85.7,34,49,69.4,15,28,53.6,0,0.0,0.1,0.0,1,7,1,1,7
ESP-La Liga,2223,Cádiz,Roger Martí,ESP,FW,31,1991,7.1,92,129,71.3,1031,125,66,84,78.6,18,25,72.0,1,2,50.0,0,0.5,0.2,-0.5,4,3,1,0,5
ESP-La Liga,2223,Cádiz,Rubén Alcaraz,ESP,MF,31,1991,22.7,827,1046,79.1,16517,4831,331,386,85.8,340,388,87.6,138,219,63.0,0,1.3,1.2,-1.3,20,93,16,8,105
ESP-La Liga,2223,Cádiz,Rubén Sobrino,ESP,"MF,FW",30,1992,27.4,444,618,71.8,5754,1679,269,344,78.2,132,164,80.5,13,33,39.4,2,2.3,1.8,-0.3,24,28,8,3,46
ESP-La Liga,2223,Cádiz,Santiago Arzamendia,PAR,"DF,MF",24,1998,5.4,150,226,66.4,2442,1025,80,94,85.1,54,73,74.0,11,36,30.6,0,0.5,0.2,-0.5,6,14,3,0,17
ESP-La Liga,2223,Cádiz,Sergi Guardiola,ESP,FW,31,1991,12.9,203,294,69.0,2803,548,121,152,79.6,60,88,68.2,10,15,66.7,0,0.5,0.3,-0.5,9,11,3,1,28
ESP-La Liga,2223,Cádiz,Theo Bongonda,COD,"MF,FW",26,1995,21.5,329,489,67.3,4564,1295,207,254,81.5,87,123,70.7,20,70,28.6,3,3.0,2.4,0.0,20,20,11,4,39
ESP-La Liga,2223,Cádiz,Tomás Alarcón,CHI,MF,23,1999,2.5,78,95,82.1,1688,582,28,32,87.5,27,34,79.4,20,25,80.0,0,0.1,0.1,-0.1,2,11,1,0,9
ESP-La Liga,2223,Cádiz,Víctor Chust,ESP,DF,22,2000,10.7,364,440,82.7,8016,2967,105,118,89.0,172,192,89.6,78,113,69.0,0,0.0,0.1,0.0,1,22,1,0,22
ESP-La Liga,2223,Cádiz,Youba Diarra,MLI,MF,24,1998,1.1,40,49,81.6,782,184,15,16,93.8,18,20,90.0,7,11,63.6,0,0.5,0.2,-0.5,2,3,1,0,3
ESP-La Liga,2223,Cádiz,Álex Fernández,ESP,"MF,FW",29,1992,17.5,602,720,83.6,10263,3036,305,329,92.7,207,237,87.3,74,120,61.7,0,1.6,1.9,-1.6,17,57,6,2,69
ESP-La Liga,2223,Cádiz,Álvaro Giménez,ESP,FW,31,1991,0.2,2,2,100.0,21,6,1,1,100.0,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
ESP-La Liga,2223,Cádiz,Álvaro Negredo,ESP,FW,36,1985,8.4,106,173,61.3,1766,383,53,77,68.8,32,48,66.7,12,28,42.9,2,2.4,1.6,-0.4,10,11,4,1,17
ESP-La Liga,2223,Elche,Alejandro Alfaro,ESP,MF,20,2002,0.2,1,1,100.0,3,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Elche,Axel Werner,ARG,GK,26,1996,2.0,52,70,74.3,1421,813,4,4,100.0,34,35,97.1,14,30,46.7,0,0.0,0.0,0.0,0,1,0,0,0
ESP-La Liga,2223,Elche,Carlos Clerc,ESP,"DF,MF",30,1992,29.3,1040,1397,74.4,16100,6659,563,638,88.2,392,495,79.2,63,179,35.2,1,2.1,2.0,-1.1,16,78,18,9,107
ESP-La Liga,2223,Elche,Carmona,ESP,"MF,DF",20,2002,6.5,129,186,69.4,1917,729,81,100,81.0,37,54,68.5,8,16,50.0,0,0.1,0.2,-0.1,4,6,2,0,10
ESP-La Liga,2223,Elche,Diego González,ESP,DF,27,1995,10.6,299,382,78.3,6351,2599,80,92,87.0,164,183,89.6,47,90,52.2,0,0.0,0.0,0.0,0,16,1,0,13
ESP-La Liga,2223,Elche,Domingos Quina,POR,MF,22,1999,3.1,122,147,83.0,2173,674,54,60,90.0,56,62,90.3,10,15,66.7,0,0.4,0.5,-0.4,3,16,4,1,17
ESP-La Liga,2223,Elche,Enzo Roco,CHI,DF,29,1992,18.4,587,719,81.6,11519,4677,189,222,85.1,311,346,89.9,75,119,63.0,0,0.0,0.3,0.0,1,43,4,0,42
ESP-La Liga,2223,Elche,Ezequiel Ponce,ARG,"FW,MF",25,1997,12.5,218,292,74.7,2610,432,148,179,82.7,34,50,68.0,12,18,66.7,0,0.7,0.3,-0.7,11,21,4,0,19
ESP-La Liga,2223,Elche,Federico Fernández,ARG,DF,33,1989,1.0,8,14,57.1,204,130,1,2,50.0,5,8,62.5,2,4,50.0,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Elche,Fidel,ESP,"MF,FW",32,1989,19.0,631,897,70.3,10113,3511,364,429,84.8,173,238,72.7,64,132,48.5,2,2.3,2.5,-0.3,28,89,15,1,139
ESP-La Liga,2223,Elche,Gerard Gumbau,ESP,MF,27,1994,30.4,1112,1446,76.9,22189,7192,458,523,87.6,414,484,85.5,204,337,60.5,6,6.2,6.1,-0.2,73,124,24,12,145
ESP-La Liga,2223,Elche,Gonzalo Verdú,ESP,DF,33,1988,7.8,269,338,79.6,5668,1965,65,75,86.7,172,186,92.5,31,70,44.3,0,0.0,0.1,0.0,0,8,0,0,13
ESP-La Liga,2223,Elche,Helibelton Palacios,COL,DF,29,1993,21.3,623,835,74.6,10355,5114,309,344,89.8,245,320,76.6,54,126,42.9,0,0.7,0.9,-0.7,7,49,7,4,51
ESP-La Liga,2223,Elche,Javier Pastore,ARG,MF,33,1989,0.1,6,8,75.0,81,49,3,3,100.0,0,1,0.0,1,1,100.0,0,0.0,0.0,0.0,0,1,0,0,1
ESP-La Liga,2223,Elche,Johan Mojica,COL,"DF,MF",29,1992,3.0,127,178,71.3,1917,658,64,73,87.7,54,69,78.3,5,21,23.8,0,0.3,0.2,-0.3,3,5,4,1,9
ESP-La Liga,2223,Elche,John Donald,ESP,"MF,DF",21,2000,12.1,356,427,83.4,5839,1808,168,192,87.5,155,179,86.6,22,30,73.3,0,0.1,0.1,-0.1,2,23,0,0,23
ESP-La Liga,2223,Elche,Josan,ESP,"DF,MF",32,1989,12.0,424,539,78.7,7003,2471,226,252,89.7,147,183,80.3,38,73,52.1,3,1.6,0.6,1.4,15,29,13,8,39
ESP-La Liga,2223,Elche,Lautaro Blanco,ARG,"DF,MF",23,1999,9.7,235,416,56.5,4363,2284,117,141,83.0,85,139,61.2,32,107,29.9,2,1.5,1.3,0.5,12,19,17,10,28
ESP-La Liga,2223,Elche,Lisandro Magallán,ARG,DF,28,1993,10.0,325,391,83.1,6440,2695,110,121,90.9,168,191,88.0,42,67,62.7,0,0.1,0.2,-0.1,2,16,1,1,16
ESP-La Liga,2223,Elche,Lucas Boyé,ARG,FW,26,1996,27.4,510,650,78.5,7080,1364,292,338,86.4,140,169,82.8,32,39,82.1,2,2.9,1.6,-0.9,29,35,22,5,63
ESP-La Liga,2223,Elche,Nicolás Ezequiel Fernández,ARG,"MF,DF",22,2000,5.7,178,240,74.2,2850,1150,101,110,91.8,47,61,77.0,21,43,48.8,1,0.8,1.1,0.2,13,14,16,10,29
ESP-La Liga,2223,Elche,Omar Mascarell,EQG,"MF,DF",29,1993,27.2,1091,1270,85.9,20666,6208,429,469,91.5,513,560,91.6,132,201,65.7,1,1.1,1.2,-0.1,20,101,4,1,116
ESP-La Liga,2223,Elche,Pape Cheikh Diop,SEN,MF,24,1997,0.4,14,19,73.7,222,71,8,9,88.9,6,8,75.0,0,2,0.0,0,0.0,0.0,0.0,0,1,0,0,1
ESP-La Liga,2223,Elche,Pedro Bigas,ESP,DF,31,1990,22.4,843,1053,80.1,16786,7505,284,314,90.4,449,500,89.8,100,200,50.0,0,0.0,0.3,0.0,0,63,1,1,83
ESP-La Liga,2223,Elche,Pere Milla,ESP,"FW,MF",29,1992,20.5,410,585,70.1,6190,1742,224,283,79.2,127,169,75.1,34,63,54.0,1,1.2,1.5,-0.2,14,53,10,2,65
ESP-La Liga,2223,Elche,Pol Lirola,ESP,DF,24,1997,7.0,240,325,73.8,3762,1309,135,154,87.7,79,107,73.8,16,38,42.1,0,0.7,0.6,-0.7,6,10,3,2,19
ESP-La Liga,2223,Elche,Randy Nteka,ANG,"FW,MF",24,1997,8.1,118,171,69.0,1458,339,76,101,75.2,22,32,68.8,7,14,50.0,0,0.9,0.7,-0.9,6,8,3,0,13
ESP-La Liga,2223,Elche,Raúl Guti,ESP,MF,25,1996,12.4,327,409,80.0,4925,1368,194,217,89.4,87,103,84.5,30,52,57.7,0,0.1,0.3,-0.1,2,26,6,1,32
ESP-La Liga,2223,Elche,Roger Martí,ESP,FW,31,1991,7.3,118,160,73.8,1447,357,72,82,87.8,22,32,68.8,7,13,53.8,1,0.7,0.4,0.3,10,7,3,2,7
ESP-La Liga,2223,Elche,Tete Morente,ESP,"MF,DF",25,1996,23.0,571,785,72.7,8632,2680,342,395,86.6,166,228,72.8,44,87,50.6,0,1.1,1.6,-1.1,16,44,19,9,63
ESP-La Liga,2223,Elche,Álex Collado,ESP,MF,23,1999,8.0,276,336,82.1,4177,909,164,177,92.7,77,92,83.7,24,36,66.7,1,1.6,1.6,-0.6,20,25,10,2,34
ESP-La Liga,2223,Elche,Édgar Badía,ESP,GK,30,1992,36.0,791,1072,73.8,24081,17998,102,103,99.0,381,393,96.9,306,570,53.7,0,0.0,0.0,0.0,0,10,0,0,0
ESP-La Liga,2223,Espanyol,Adri Embarba,ESP,FW,30,1992,0.4,4,6,66.7,80,37,2,3,66.7,1,2,50.0,1,1,100.0,0,0.0,0.1,0.0,0,0,0,0,0
ESP-La Liga,2223,Espanyol,Adrià Pedrosa,ESP,"DF,MF",24,1998,2.5,61,76,80.3,881,239,37,40,92.5,20,27,74.1,2,4,50.0,0,0.7,1.0,-0.7,5,2,4,2,4
ESP-La Liga,2223,Espanyol,Aleix Vidal,ESP,"MF,FW",32,1989,11.4,279,384,72.7,4979,1379,147,176,83.5,90,127,70.9,37,53,69.8,3,2.2,1.3,0.8,15,19,10,4,23
ESP-La Liga,2223,Espanyol,Benjamin Lecomte,FRA,GK,31,1991,10.0,179,275,65.1,6302,5234,21,21,100.0,66,67,98.5,92,184,50.0,0,0.1,0.0,-0.1,1,5,0,0,0
ESP-La Liga,2223,Espanyol,Brian Oliván,ESP,DF,28,1994,26.7,688,1106,62.2,12987,6417,305,370,82.4,260,410,63.4,105,261,40.2,7,4.3,3.9,2.7,34,69,31,24,80
ESP-La Liga,2223,Espanyol,César Montes,MEX,DF,25,1997,17.7,624,799,78.1,12344,4658,223,251,88.8,312,367,85.0,81,158,51.3,0,0.0,0.7,0.0,0,46,1,1,41
ESP-La Liga,2223,Espanyol,Dani Gómez,ESP,"MF,FW",24,1998,1.0,13,17,76.5,196,28,9,9,100.0,4,6,66.7,0,0,,0,0.0,0.0,0.0,1,1,1,0,4
ESP-La Liga,2223,Espanyol,Denis Suárez,ESP,"MF,FW",28,1994,10.5,331,452,73.2,5200,1637,183,228,80.3,109,133,82.0,28,66,42.4,0,1.1,1.5,-1.1,16,36,14,4,43
ESP-La Liga,2223,Espanyol,Edu Expósito,ESP,MF,25,1996,12.9,389,530,73.4,6692,2025,166,198,83.8,168,206,81.6,36,86,41.9,2,2.4,2.2,-0.4,22,45,20,4,72
ESP-La Liga,2223,Espanyol,Fernando Calero,ESP,"DF,MF",26,1995,17.9,617,765,80.7,11710,4547,245,275,89.1,289,335,86.3,78,139,56.1,1,0.6,0.4,0.4,4,58,3,0,64
ESP-La Liga,2223,Espanyol,Fernando Pacheco,ESP,GK,30,1992,16.0,399,557,71.6,12946,10565,54,55,98.2,174,176,98.9,171,323,52.9,0,0.2,0.1,-0.2,3,22,1,0,2
ESP-La Liga,2223,Espanyol,Javi Puado,ESP,"FW,MF",24,1998,26.0,450,590,76.3,6618,1312,250,295,84.7,146,192,76.0,26,44,59.1,2,2.6,2.0,-0.6,25,15,21,3,58
ESP-La Liga,2223,Espanyol,Joan García,ESP,GK,21,2001,1.0,26,30,86.7,521,425,9,9,100.0,12,12,100.0,5,9,55.6,0,0.0,0.0,0.0,0,0,0,0,0
ESP-La Liga,2223,Espanyol,Joselu,ESP,FW,32,1990,33.2,458,759,60.3,6536,1417,277,406,68.2,126,221,57.0,27,53,50.9,2,2.4,2.0,-0.4,22,41,12,1,66
ESP-La Liga,2223,Espanyol,José Carlos Lazo,ESP,"MF,FW",26,1996,1.8,25,35,71.4,335,55,11,14,78.6,10,11,90.9,2,5,40.0,1,0.2,0.1,0.8,2,0,3,1,4
ESP-La Liga,2223,Espanyol,José Gragera,ESP,"MF,DF",21,2000,5.1,178,208,85.6,3239,1070,66,81,81.5,89,99,89.9,18,22,81.8,0,0.0,0.1,0.0,0,11,0,0,11
ESP-La Liga,2223,Espanyol,Keidi Bare,ALB,MF,24,1997,5.6,221,267,82.8,3777,1040,106,122,86.9,93,104,89.4,20,31,64.5,1,0.2,0.2,0.8,3,25,1,0,28
ESP-La Liga,2223,Espanyol,Leandro Cabrera,URU,DF,31,1991,29.7,959,1343,71.4,19673,9222,307,368,83.4,502,614,81.8,137,314,43.6,1,1.5,1.3,-0.5,14,87,12,4,95
ESP-La Liga,2223,Espanyol,Luca Koleosho,ITA,"FW,DF",17,2004,0.7,18,28,64.3,231,34,10,11,90.9,7,12,58.3,0,1,0.0,0,0.0,0.2,0.0,0,1,0,0,1
ESP-La Liga,2223,Espanyol,Martin Braithwaite,DEN,"FW,MF",31,1991,27.3,294,446,65.9,4173,986,183,242,75.6,74,112,66.1,19,30,63.3,2,1.4,1.1,0.6,12,26,13,2,54
ESP-La Liga,2223,Espanyol,Nabil Touaizi,MAR,MF,21,2001,0.0,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,1
ESP-La Liga,2223,Espanyol,Nico Ribaudo,ESP,"MF,FW",21,2001,13.9,352,454,77.5,5496,1476,188,214,87.9,130,150,86.7,23,60,38.3,2,2.3,1.2,-0.3,25,44,10,5,57
ESP-La Liga,2223,Espanyol,Omar El Hilali,MAR,"DF,MF",18,2003,1.0,21,35,60.0,356,128,8,12,66.7,13,17,76.5,0,5,0.0,0,0.0,0.0,0.0,1,0,0,0,0
